0000.020|RX|UserTorque(Nm)|Velocity(rad)|Position(mm)|Position(rad)|Roller|Cell1|Cell2|TX|CmdTorque|EccOverload|EasyStart|Inertia|Friction|Vel_H|Vel_L|ViscoConc|ViscoEcc
0003.609|RX|5,13|0,09|341,86|4,18|11|0,05|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.629|RX|5,20|0,10|341,71|4,18|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.650|RX|5,32|0,09|341,57|4,18|11|0,05|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.670|RX|5,40|0,09|341,43|4,18|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.689|RX|5,43|0,09|341,29|4,17|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.710|RX|5,50|0,09|341,15|4,17|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.730|RX|5,53|0,09|341,01|4,17|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.750|RX|5,45|0,09|340,87|4,17|11|0,05|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.770|RX|5,33|0,08|340,73|4,17|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.790|RX|5,19|0,08|340,60|4,17|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.810|RX|4,98|0,08|340,46|4,16|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.830|RX|4,72|0,08|340,33|4,16|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.850|RX|4,48|0,09|340,19|4,16|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.869|RX|4,31|0,08|340,06|4,16|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.890|RX|4,26|0,08|339,93|4,16|11|0,04|0,05|TX|16,77|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.910|RX|4,27|0,08|339,80|4,16|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.930|RX|4,32|0,08|339,68|4,16|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.950|RX|4,31|0,07|339,56|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.970|RX|4,19|0,07|339,44|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0003.990|RX|4,00|0,07|339,33|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.009|RX|3,92|0,06|339,21|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.031|RX|4,02|0,07|339,10|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.050|RX|4,19|0,06|338,99|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.070|RX|4,23|0,06|338,89|4,15|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.090|RX|4,09|0,06|338,78|4,14|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.110|RX|3,89|0,07|338,67|4,14|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.130|RX|3,84|0,06|338,57|4,14|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.150|RX|3,94|0,06|338,47|4,14|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.170|RX|4,12|0,06|338,37|4,14|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.190|RX|4,27|0,06|338,28|4,14|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.210|RX|4,32|0,05|338,19|4,14|11|0,04|0,04|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.230|RX|4,20|0,06|338,10|4,14|11|0,04|0,04|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.250|RX|3,99|0,06|338,00|4,13|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.270|RX|3,89|0,06|337,90|4,13|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.289|RX|3,94|0,05|337,80|4,13|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.310|RX|4,06|0,05|337,71|4,13|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.329|RX|4,16|0,06|337,62|4,13|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.350|RX|4,18|0,05|337,53|4,13|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.370|RX|4,06|0,05|337,45|4,13|11|0,04|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.390|RX|3,95|0,05|337,36|4,13|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.410|RX|3,97|0,05|337,27|4,13|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.430|RX|4,16|0,04|337,19|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.450|RX|4,41|0,05|337,11|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.470|RX|4,64|0,05|337,04|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.490|RX|4,75|0,05|336,96|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.510|RX|4,82|0,05|336,89|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.529|RX|5,02|0,04|336,81|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.550|RX|5,28|0,04|336,74|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.569|RX|5,56|0,03|336,67|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.590|RX|5,72|0,04|336,61|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.610|RX|5,75|0,04|336,53|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.630|RX|5,70|0,04|336,46|4,12|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.650|RX|5,72|0,04|336,39|4,11|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.673|RX|5,92|0,03|336,32|4,11|11|0,05|0,05|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.691|RX|6,24|0,03|336,27|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.710|RX|6,51|0,03|336,21|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.730|RX|6,63|0,04|336,15|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.750|RX|6,65|0,04|336,08|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.770|RX|6,54|0,04|336,01|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.789|RX|6,26|0,05|335,94|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.810|RX|5,96|0,05|335,87|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.830|RX|5,80|0,04|335,80|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.850|RX|5,83|0,04|335,73|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.870|RX|6,01|0,03|335,66|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.890|RX|6,13|0,04|335,60|4,11|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.910|RX|6,14|0,04|335,54|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.930|RX|6,10|0,04|335,47|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.950|RX|6,15|0,03|335,41|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.969|RX|6,35|0,04|335,36|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0004.990|RX|6,64|0,03|335,30|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.010|RX|6,84|0,03|335,25|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.030|RX|6,89|0,04|335,20|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.050|RX|6,80|0,03|335,14|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.070|RX|6,72|0,04|335,09|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.090|RX|6,69|0,03|335,03|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.113|RX|6,71|0,03|334,98|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.130|RX|6,72|0,03|334,92|4,10|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.150|RX|6,67|0,03|334,87|4,10|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.170|RX|6,55|0,04|334,81|4,10|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.190|RX|6,49|0,03|334,76|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.210|RX|6,67|0,03|334,71|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.229|RX|6,96|0,03|334,66|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.249|RX|7,14|0,03|334,62|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.270|RX|7,08|0,03|334,57|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.290|RX|6,91|0,03|334,52|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.310|RX|6,86|0,03|334,47|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.330|RX|6,95|0,03|334,42|4,09|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.350|RX|7,07|0,03|334,38|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.370|RX|7,15|0,03|334,33|4,09|11|0,05|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.390|RX|7,26|0,03|334,29|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.414|RX|7,50|0,02|334,25|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.430|RX|8,36|0,01|334,23|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.451|RX|9,33|0,01|334,22|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.470|RX|9,45|0,03|334,20|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.490|RX|8,79|0,03|334,15|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.510|RX|8,23|0,03|334,09|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.530|RX|8,15|0,03|334,04|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.550|RX|8,44|0,03|334,01|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.570|RX|8,54|0,03|333,97|4,09|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.590|RX|8,47|0,03|333,93|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.610|RX|8,20|0,03|333,88|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.631|RX|8,06|0,03|333,84|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.650|RX|8,24|0,02|333,79|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.670|RX|8,75|0,01|333,77|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.690|RX|9,28|0,00|333,76|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.710|RX|9,18|0,01|333,76|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.730|RX|8,58|0,02|333,74|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.750|RX|8,16|0,01|333,72|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.770|RX|8,29|0,01|333,70|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.790|RX|8,64|0,01|333,69|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.810|RX|8,91|0,00|333,68|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.829|RX|9,04|0,00|333,68|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.850|RX|8,97|0,00|333,68|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.870|RX|8,88|0,00|333,68|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.890|RX|8,95|0,00|333,68|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.910|RX|9,23|0,00|333,68|4,08|11|0,06|0,06|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.930|RX|9,59|-0,01|333,68|4,08|11|0,06|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.950|RX|9,89|-0,01|333,69|4,08|11|0,06|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.970|RX|9,98|-0,01|333,71|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0005.990|RX|9,90|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.010|RX|9,83|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.030|RX|9,87|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.050|RX|10,01|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.070|RX|10,14|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.090|RX|10,15|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.110|RX|10,04|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.130|RX|9,89|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.150|RX|9,79|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.170|RX|9,77|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.190|RX|9,86|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.210|RX|9,97|0,00|333,72|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.229|RX|10,09|0,01|333,71|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.253|RX|10,26|0,02|333,69|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.270|RX|10,40|0,02|333,67|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.290|RX|10,47|0,02|333,64|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.310|RX|10,51|0,03|333,60|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.330|RX|10,60|0,03|333,55|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.350|RX|10,60|0,04|333,48|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.370|RX|10,56|0,04|333,40|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.390|RX|10,49|0,05|333,32|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.410|RX|10,39|0,06|333,23|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.430|RX|10,14|0,05|333,13|4,08|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.450|RX|9,86|0,04|333,05|4,07|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.470|RX|9,74|0,03|332,98|4,07|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.490|RX|9,71|0,03|332,92|4,07|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.510|RX|9,82|0,02|332,89|4,07|11|0,07|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.530|RX|10,15|0,01|332,87|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.550|RX|10,58|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.570|RX|10,94|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.590|RX|11,17|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.610|RX|11,27|0,00|332,87|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.630|RX|11,25|0,00|332,87|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.650|RX|11,11|0,00|332,87|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.670|RX|10,85|0,00|332,87|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.690|RX|10,55|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.710|RX|10,33|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.730|RX|10,24|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.750|RX|10,24|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.770|RX|10,30|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.790|RX|10,42|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.810|RX|10,55|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.830|RX|10,62|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.850|RX|10,60|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.870|RX|10,52|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.890|RX|10,41|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.910|RX|10,32|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.930|RX|10,21|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.950|RX|10,10|0,00|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.970|RX|10,01|0,01|332,86|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0006.990|RX|9,95|0,01|332,84|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.010|RX|10,05|0,01|332,83|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.030|RX|10,22|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.050|RX|10,36|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.070|RX|10,49|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.090|RX|10,60|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.110|RX|10,64|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.130|RX|10,66|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.150|RX|10,68|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.170|RX|10,70|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.190|RX|10,78|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.210|RX|10,83|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.230|RX|10,85|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.250|RX|10,86|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.270|RX|10,89|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
0007.290|RX|10,94|0,00|332,82|4,07|11|0,08|0,07|TX|16,69|0,00|4,05|0,70|0,29|20,00|-20,00|0,00|-0,00
